nohup python3 evolve.py -s switch_maps -c config/config-switch_maps_binary --map_size 3 -g 1000 -p binary_association --num_episodes 1000 --switch_interval 100 --draw out/3x3_maps/1 --log out/3x3_maps/stats>> out/3x3_maps/1.txt &


 ****** Running generation 0 ****** 

Population's average fitness: 333.15200 stdev: 1.78014
Best fitness: 337.00000 - size: (1, 5) - species 14 - id 14
Average adjusted fitness: 0.615
Mean genetic distance 4.164, standard deviation 0.674
Population of 750 members in 250 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    0     2    333.0    0.600     0
     2    0     1    333.0    0.600     0
     3    0     1    333.0    0.600     0
     4    0    12    331.0    0.400     0
     5    0     1    335.0    0.800     0
     6    0     1    334.0    0.700     0
     7    0     1    335.0    0.800     0
     8    0     1    335.0    0.800     0
     9    0     3    334.0    0.700     0
    10    0     1    335.0    0.800     0
    11    0     1    336.0    0.900     0
    12    0     1    334.0    0.700     0
    13    0     5    329.0    0.200     0
    14    0     1    337.0    1.000     0
    15    0     1    333.0    0.600     0
    16    0     1    334.0    0.700     0
    17    0     1    331.0    0.400     0
    18    0     1    333.0    0.600     0
    19    0     1    332.0    0.500     0
    20    0     1    337.0    1.000     0
    21    0     1    336.0    0.900     0
    22    0     1    333.0    0.600     0
    23    0     1    333.0    0.600     0
    24    0     1    333.0    0.600     0
    25    0     1    335.0    0.800     0
    26    0     1    337.0    1.000     0
    27    0     1    335.0    0.800     0
    28    0     1    332.0    0.500     0
    29    0     1    335.0    0.800     0
    30    0     1    334.0    0.700     0
    31    0     2    335.0    0.800     0
    32    0    96    330.0    0.300     0
    33    0     1    333.0    0.600     0
    34    0     1    334.0    0.700     0
    35    0     1    333.0    0.600     0
    36    0     2    331.0    0.400     0
    37    0     2    332.0    0.500     0
    38    0     7    332.0    0.500     0
    39    0     1    334.0    0.700     0
    40    0     1    337.0    1.000     0
    41    0     1    335.0    0.800     0
    42    0     1    334.0    0.700     0
    43    0     2    327.0    0.000     0
    44    0     1    334.0    0.700     0
    45    0     1    334.0    0.700     0
    46    0     1    332.0    0.500     0
    47    0     1    332.0    0.500     0
    48    0     1    334.0    0.700     0
    49    0     2    334.0    0.700     0
    50    0     1    333.0    0.600     0
    51    0     1    331.0    0.400     0
    52    0     2    331.0    0.400     0
    53    0     1    333.0    0.600     0
    54    0    67    330.0    0.300     0
    55    0     1    335.0    0.800     0
    56    0     1    335.0    0.800     0
    57    0     1    333.0    0.600     0
    58    0     1    335.0    0.800     0
    59    0     1    336.0    0.900     0
    60    0     1    334.0    0.700     0
    61    0     1    334.0    0.700     0
    62    0     1    334.0    0.700     0
    63    0     1    336.0    0.900     0
    64    0     1    333.0    0.600     0
    65    0     1    334.0    0.700     0
    66    0     1    334.0    0.700     0
    67    0     1    335.0    0.800     0
    68    0     1    332.0    0.500     0
    69    0     5    332.0    0.500     0
    70    0     1    334.0    0.700     0
    71    0     1    332.0    0.500     0
    72    0     1    334.0    0.700     0
    73    0     1    334.0    0.700     0
    74    0     1    333.0    0.600     0
    75    0     1    333.0    0.600     0
    76    0     1    332.0    0.500     0
    77    0     1    334.0    0.700     0
    78    0     1    335.0    0.800     0
    79    0     1    335.0    0.800     0
    80    0     1    336.0    0.900     0
    81    0     1    334.0    0.700     0
    82    0     1    333.0    0.600     0
    83    0     1    334.0    0.700     0
    84    0     1    336.0    0.900     0
    85    0     1    335.0    0.800     0
    86    0     1    335.0    0.800     0
    87    0     1    334.0    0.700     0
    88    0     1    331.0    0.400     0
    89    0     1    333.0    0.600     0
    90    0     2    331.0    0.400     0
    91    0     1    331.0    0.400     0
    92    0     1    333.0    0.600     0
    93    0     1    333.0    0.600     0
    94    0     1    333.0    0.600     0
    95    0     1    333.0    0.600     0
    96    0     1    334.0    0.700     0
    97    0     1    332.0    0.500     0
    98    0     1    333.0    0.600     0
    99    0   192    330.0    0.300     0
   100    0     1    333.0    0.600     0
   101    0     2    330.0    0.300     0
   102    0     1    332.0    0.500     0
   103    0     1    334.0    0.700     0
   104    0     1    331.0    0.400     0
   105    0     1    331.0    0.400     0
   106    0     1    335.0    0.800     0
   107    0     3    332.0    0.500     0
   108    0     1    333.0    0.600     0
   109    0     1    333.0    0.600     0
   110    0     1    336.0    0.900     0
   111    0     3    332.0    0.500     0
   112    0     1    334.0    0.700     0
   113    0     1    333.0    0.600     0
   114    0     1    336.0    0.900     0
   115    0     1    332.0    0.500     0
   116    0     1    334.0    0.700     0
   117    0     1    332.0    0.500     0
   118    0     2    329.0    0.200     0
   119    0     1    332.0    0.500     0
   120    0     2    334.0    0.700     0
   121    0     1    331.0    0.400     0
   122    0     1    332.0    0.500     0
   123    0     1    334.0    0.700     0
   124    0     1    334.0    0.700     0
   125    0     1    330.0    0.300     0
   126    0     1    333.0    0.600     0
   127    0     1    336.0    0.900     0
   128    0     1    335.0    0.800     0
   129    0     1    332.0    0.500     0
   130    0     1    331.0    0.400     0
   131    0     1    332.0    0.500     0
   132    0     1    333.0    0.600     0
   133    0     1    333.0    0.600     0
   134    0     1    332.0    0.500     0
   135    0     1    331.0    0.400     0
   136    0     2    333.0    0.600     0
   137    0     1    332.0    0.500     0
   138    0     1    332.0    0.500     0
   139    0     2    332.0    0.500     0
   140    0     1    334.0    0.700     0
   141    0     1    335.0    0.800     0
   142    0     1    333.0    0.600     0
   143    0     2    331.0    0.400     0
   144    0     1    335.0    0.800     0
   145    0     1    333.0    0.600     0
   146    0     1    334.0    0.700     0
   147    0     1    336.0    0.900     0
   148    0     1    333.0    0.600     0
   149    0     1    333.0    0.600     0
   150    0     1    332.0    0.500     0
   151    0     1    336.0    0.900     0
   152    0     1    334.0    0.700     0
   153    0     1    331.0    0.400     0
   154    0     1    333.0    0.600     0
   155    0     1    332.0    0.500     0
   156    0     1    336.0    0.900     0
   157    0     1    334.0    0.700     0
   158    0     1    333.0    0.600     0
   159    0     1    335.0    0.800     0
   160    0     4    331.0    0.400     0
   161    0     1    334.0    0.700     0
   162    0     1    333.0    0.600     0
   163    0     1    333.0    0.600     0
   164    0     2    332.0    0.500     0
   165    0     2    327.0    0.000     0
   166    0     1    334.0    0.700     0
   167    0     1    332.0    0.500     0
   168    0     1    334.0    0.700     0
   169    0     1    333.0    0.600     0
   170    0     1    332.0    0.500     0
   171    0     1    333.0    0.600     0
   172    0     1    334.0    0.700     0
   173    0     1    332.0    0.500     0
   174    0     1    332.0    0.500     0
   175    0     1    335.0    0.800     0
   176    0     1    334.0    0.700     0
   177    0     1    335.0    0.800     0
   178    0     2    332.0    0.500     0
   179    0     1    336.0    0.900     0
   180    0     1    331.0    0.400     0
   181    0     1    333.0    0.600     0
   182    0     1    334.0    0.700     0
   183    0     1    333.0    0.600     0
   184    0     1    333.0    0.600     0
   185    0     3    335.0    0.800     0
   186    0     1    333.0    0.600     0
   187    0     1    333.0    0.600     0
   188    0     1    330.0    0.300     0
   189    0     1    335.0    0.800     0
   190    0     1    335.0    0.800     0
   191    0     1    335.0    0.800     0
   192    0     1    333.0    0.600     0
   193    0     1    335.0    0.800     0
   194    0     1    334.0    0.700     0
   195    0     1    333.0    0.600     0
   196    0     1    336.0    0.900     0
   197    0     1    333.0    0.600     0
   198    0     1    335.0    0.800     0
   199    0     2    329.0    0.200     0
   200    0     1    331.0    0.400     0
   201    0    70    330.0    0.300     0
   202    0     2    331.0    0.400     0
   203    0     1    334.0    0.700     0
   204    0     1    337.0    1.000     0
   205    0     9    330.0    0.300     0
   206    0     1    335.0    0.800     0
   207    0     2    333.0    0.600     0
   208    0     2    331.0    0.400     0
   209    0     1    335.0    0.800     0
   210    0     1    335.0    0.800     0
   211    0     1    333.0    0.600     0
   212    0     1    332.0    0.500     0
   213    0     1    331.0    0.400     0
   214    0     1    332.0    0.500     0
   215    0     1    334.0    0.700     0
   216    0     1    331.0    0.400     0
   217    0     1    333.0    0.600     0
   218    0     1    332.0    0.500     0
   219    0     1    333.0    0.600     0
   220    0     1    334.0    0.700     0
   221    0     1    332.0    0.500     0
   222    0     1    332.0    0.500     0
   223    0     1    337.0    1.000     0
   224    0     1    331.0    0.400     0
   225    0     1    333.0    0.600     0
   226    0     1    333.0    0.600     0
   227    0     1    336.0    0.900     0
   228    0     1    335.0    0.800     0
   229    0     1    332.0    0.500     0
   230    0     2    330.0    0.300     0
   231    0     4    331.0    0.400     0
   232    0     2    331.0    0.400     0
   233    0     1    335.0    0.800     0
   234    0     2    332.0    0.500     0
   235    0     1    332.0    0.500     0
   236    0     1    332.0    0.500     0
   237    0     2    331.0    0.400     0
   238    0     1    333.0    0.600     0
   239    0     1    337.0    1.000     0
   240    0     1    332.0    0.500     0
   241    0     7    331.0    0.400     0
   242    0     2    332.0    0.500     0
   243    0     1    334.0    0.700     0
   244    0     1    334.0    0.700     0
   245    0     1    332.0    0.500     0
   246    0     1    332.0    0.500     0
   247    0     1    334.0    0.700     0
   248    0     1    333.0    0.600     0
   249    0     1    330.0    0.300     0
   250    0     1    333.0    0.600     0
Total extinctions: 0
Generation time: 8.268 sec

 ****** Running generation 1 ****** 

Population's average fitness: 333.41067 stdev: 2.77165
Best fitness: 391.00000 - size: (2, 6) - species 32 - id 348
Average adjusted fitness: 0.175
Mean genetic distance 3.532, standard deviation 0.644
Population of 809 members in 250 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    1     1    333.0    0.164     1
     2    1     4    334.0    0.186     0
     3    1    13    332.0    0.157     1
     4    1     1    336.0    0.171     0
     5    1     1    334.0    0.186     1
     6    1     1    334.0    0.186     1
     7    1     2    334.0    0.186     1
     8    1     1    333.0    0.171     1
     9    1     1    335.0    0.167     0
    10    1    37    332.0    0.157     1
    11    1     3    333.0    0.171     1
    12    1     3    337.0    0.229     0
    13    1     1    337.0    0.194     0
    14    1     1    335.0    0.200     1
    15    1     2    334.0    0.186     0
    16    1     2    336.0    0.214     0
    17    1     2    333.0    0.171     0
    18    1     1    335.0    0.200     0
    19    1     1    334.0    0.186     0
    20    1     2    333.0    0.171     1
    21    1     1    334.0    0.186     1
    22    1     1    332.0    0.157     1
    23    1     1    335.0    0.200     0
    24    1     1    333.0    0.171     1
    25    1     1    333.0    0.171     1
    26    1     2    334.0    0.186     1
    27    1     1    330.0    0.129     1
    28    1     1    334.0    0.186     0
